time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2003-11-18T17:14:22.620Z, 12.02500, 125.41600,  35.00, KILOMETER,   6.5, mwb
2003-11-17T01:35:47.510Z, 50.18800, 87.65200,  10.00, KILOMETER,   5.2, mwc
2003-11-16T20:53:30.410Z, 18.58800, 145.68000, 156.80, KILOMETER,   5.3, mwc
2003-11-16T07:44:48.250Z, 37.93200, 142.87900,  10.00, KILOMETER,   5.1, mb
2003-11-16T07:22:49.700Z, 38.27000, 20.34000,   8.00, KILOMETER,   5.2, mwc
2003-11-15T13:58:43.260Z, -8.26700, 121.37900,  33.00, KILOMETER,   5.2, mwc
2003-11-15T10:13:06.670Z, -30.54200, -179.11400,  33.00, KILOMETER,   5.1, mwc
2003-11-15T09:16:24.060Z, -8.31600, 121.37400,  33.00, KILOMETER,   5.5, mwb
2003-11-14T18:49:46.500Z, 27.37200, 103.97100,  33.00, KILOMETER,   5.6, mwc
2003-11-14T18:43:51.140Z, 36.39600, 141.07200,  41.10, KILOMETER,   5.7, mwc
2003-11-14T07:33:06.270Z, -3.60500, 102.03500,  33.00, KILOMETER,   5.4, mwc
2003-11-14T04:28:33.300Z, -16.73700, 172.33100,  10.00, KILOMETER,   6.1, mwc
2003-11-13T22:39:20.580Z, 41.85700, 142.11700,  74.40, KILOMETER,   5.0, mwc
2003-11-13T11:20:05.170Z, -11.61800, 166.34000,  33.00, KILOMETER,   5.1, mwc
2003-11-13T02:49:02.210Z, -54.21300, 143.82400,  10.00, KILOMETER,   6.0, mwb
2003-11-13T02:35:10.340Z, 34.71200, 103.83400,  10.00, KILOMETER,   5.1, mwc
2003-11-12T08:26:43.740Z, 33.17100, 137.07200, 384.90, KILOMETER,   6.4, mwb
2003-11-12T00:29:45.350Z, 1.59300, 126.48000,  33.00, KILOMETER,   6.2, mwc
2003-11-11T22:42:30.750Z, 50.14700, 87.88800,  10.00, KILOMETER,   5.1, mwc
2003-11-11T18:48:23.760Z, 22.32100, 143.24600, 101.00, KILOMETER,   6.0, mwb
2003-11-11T15:39:33.590Z, -30.65900, -179.37600,  33.00, KILOMETER,   6.1, mwc
2003-11-11T13:44:53.280Z, -30.61600, -179.01000,  33.00, KILOMETER,   6.1, mwb
2003-11-10T14:45:51.370Z, 41.03500, 67.93000,  10.00, KILOMETER,   5.1, mwc
2003-11-10T08:11:20.400Z, 37.91700, 143.51700,  10.00, KILOMETER,   5.0, mb
2003-11-09T22:56:25.550Z, -0.47200, -19.69200,  10.00, KILOMETER,   5.4, mwc
2003-11-09T19:52:36.820Z, -0.67400, -19.68900,  10.00, KILOMETER,   6.6, mwc
2003-11-09T19:23:28.610Z, 1.56200, 127.35800, 133.90, KILOMETER,   5.8, mwb
2003-11-09T13:48:01.960Z, -59.51300, -25.89900,  65.30, KILOMETER,   5.0, mwc
2003-11-09T08:25:50.940Z, 29.46900, 130.60100,  33.00, KILOMETER,   5.0, mwc
2003-11-09T00:25:36.050Z, -65.46800, 171.12600,  10.00, KILOMETER,   5.1, mwc
2003-11-08T20:11:37.860Z, -6.33200, 131.24500,  33.00, KILOMETER,   5.0, mb
2003-11-08T01:57:37.230Z, 38.15300, 143.23500,  10.00, KILOMETER,   5.0, mb
2003-11-07T21:21:29.170Z, -57.05300, -25.70200,  33.00, KILOMETER,   5.0, mb
2003-11-07T18:19:07.490Z, -57.30500, -25.01300,  33.00, KILOMETER,   5.0, mwc
2003-11-07T13:59:28.790Z, 2.04100, 126.88000,  10.00, KILOMETER,   5.6, mwc
2003-11-06T10:38:04.290Z, -19.26200, 168.89200, 113.70, KILOMETER,   6.6, mwb
2003-11-06T08:14:57.860Z, 2.00100, 127.03300,  10.00, KILOMETER,   5.8, mwc
2003-11-06T00:33:06.260Z, 12.84400, 57.92300,  10.00, KILOMETER,   5.0, mwc
2003-11-05T22:02:45.510Z, -2.73500, 121.29500,  33.00, KILOMETER,   5.1, mwc
2003-11-05T17:05:32.270Z, -7.22400, 128.85600,  76.10, KILOMETER,   5.0, mb
2003-11-04T18:45:41.340Z, -4.07500, 102.63100,  78.40, KILOMETER,   5.1, mwc
2003-11-04T04:37:50.520Z, -1.96700, 68.98900,  10.00, KILOMETER,   5.0, mb
2003-11-04T01:52:15.790Z, -16.37100, 177.71200,  33.00, KILOMETER,   5.1, mwc
2003-11-03T20:34:06.380Z, 25.14000, 127.96700,  33.00, KILOMETER,   5.2, mb
2003-11-03T17:47:48.560Z, -1.38400, 99.78800,  21.70, KILOMETER,   5.0, mb
2003-11-03T07:11:33.950Z, 37.43500, 142.31300,  10.00, KILOMETER,   5.4, mwc
2003-11-02T14:37:28.340Z, -5.92700, 130.41600, 100.00, KILOMETER,   5.0, mb
2003-11-02T13:58:08.670Z, -45.08100, 166.60700,  10.00, KILOMETER,   5.2, mwc
2003-11-02T11:24:29.210Z, -36.81800, 179.28000,  10.00, KILOMETER,   5.1, mb
2003-11-02T05:32:15.720Z, -45.19000, 166.53500,  10.00, KILOMETER,   6.4, mwb
2003-11-02T02:58:14.130Z, 37.73400, 143.06600,  10.00, KILOMETER,   5.3, mwc
2003-11-01T13:10:07.660Z, 37.74200, 143.08300,  10.00, KILOMETER,   5.9, mwb
2003-11-01T00:26:56.840Z, 37.79300, 143.16400,  10.00, KILOMETER,   5.0, mwc
2003-10-31T19:32:45.260Z, 41.40600, 142.55800,  33.00, KILOMETER,   5.0, mb
2003-10-31T19:27:22.220Z, -30.61900, -176.61500,  33.00, KILOMETER,   5.2, mb
2003-10-31T14:15:09.650Z, 38.60200, 139.82900, 153.20, KILOMETER,   5.2, mwc
2003-10-31T01:06:28.280Z, 37.81200, 142.61900,  10.00, KILOMETER,   7.0, mwb
2003-10-30T19:27:33.510Z, -10.88400, 166.08200,  72.80, KILOMETER,   5.1, mwc
2003-10-30T16:26:04.740Z, -22.31100, 170.48900,  33.00, KILOMETER,   5.3, mwc
2003-10-30T16:11:01.610Z, 11.53200, 140.79700,  33.00, KILOMETER,   5.1, mwc
2003-10-30T15:22:18.180Z, 19.80800, 95.74200,  10.00, KILOMETER,   5.3, mwc
2003-10-30T06:44:07.930Z, -3.64500, 151.10500,  33.00, KILOMETER,   5.7, mwc
2003-10-30T06:00:45.070Z, -60.71100, -25.15200,  10.00, KILOMETER,   5.9, mwc
2003-10-29T21:10:21.140Z, -49.03800, 124.71500,  10.00, KILOMETER,   5.5, mwc
2003-10-29T19:54:19.300Z, -60.57200, -25.29800,  33.00, KILOMETER,   5.4, mwc
2003-10-29T05:56:50.850Z, 15.97300, 119.42400,  33.00, KILOMETER,   5.2, mwc
2003-10-28T10:43:20.110Z, -4.41400, 152.48400,  87.10, KILOMETER,   5.0, mwc
2003-10-28T02:33:51.520Z, -5.37600, 151.50900,  65.00, KILOMETER,   6.0, mwc
2003-10-27T13:29:27.180Z, -6.18400, 103.73700,  33.00, KILOMETER,   5.2, mb
2003-10-27T13:28:50.410Z, -6.09800, 103.77200,  33.00, KILOMETER,   5.2, mwc
2003-10-27T12:47:59.000Z, 10.49900, 125.15600,  33.00, KILOMETER,   5.0, mb
2003-10-26T02:04:05.150Z, -48.93100, 121.30800,  10.00, KILOMETER,   5.1, mwc
2003-10-25T13:25:23.070Z, 38.35000, 101.04300,  10.00, KILOMETER,   5.2, ms
2003-10-25T12:47:58.830Z, 38.38300, 100.97500,  10.00, KILOMETER,   5.8, mwc
2003-10-25T12:41:35.250Z, 38.40000, 100.95100,  10.00, KILOMETER,   5.8, mwb
2003-10-24T05:58:21.480Z, 28.34200, 54.05200,  33.00, KILOMETER,   5.0, mwc
2003-10-24T01:26:57.930Z, -3.47100, 145.39500,  33.00, KILOMETER,   5.9, mwc
2003-10-23T22:47:25.920Z, -3.72100, 149.62000,  74.50, KILOMETER,   5.4, mwc
2003-10-23T08:12:39.820Z, -10.82300, 161.66900,  33.70, KILOMETER,   5.3, mwc
2003-10-23T07:58:24.520Z, -23.70400, 179.80200, 503.80, KILOMETER,   5.8, mwc
2003-10-23T07:53:52.630Z, 11.49100, 141.60200,  10.00, KILOMETER,   5.6, mwc
2003-10-23T07:47:23.440Z, -60.35400, -26.71200,  33.00, KILOMETER,   5.4, mwc
2003-10-23T00:25:45.950Z, 49.93100, 88.33800,  10.00, KILOMETER,   5.1, mwc
2003-10-22T22:35:57.910Z, -6.51500, 154.91700,  29.40, KILOMETER,   5.1, mwc
2003-10-22T11:45:30.840Z, -6.05800, 147.72700,  53.50, KILOMETER,   6.3, mwb
2003-10-22T02:05:10.740Z, 5.36000, 132.45100,  33.00, KILOMETER,   5.3, mwc
2003-10-21T21:31:01.550Z, -2.51600, 140.57200,  10.00, KILOMETER,   5.3, mwc
2003-10-20T16:50:18.420Z, -58.09000, -26.24800, 156.80, KILOMETER,   5.6, mwb
2003-10-20T16:14:46.820Z, -2.49700, 139.59300,  10.00, KILOMETER,   5.3, mwc
2003-10-19T07:30:34.050Z, -2.42600, 139.55800,  10.00, KILOMETER,   5.2, mwc
2003-10-18T22:27:13.250Z, 0.44400, 126.10300,  33.00, KILOMETER,   6.4, mwc
2003-10-17T22:50:09.740Z, 41.60000, 144.08100,  33.00, KILOMETER,   5.1, mwc
2003-10-17T17:19:53.600Z, -5.07700, 102.45800,  35.10, KILOMETER,   5.8, mwb
2003-10-17T12:57:07.720Z, 35.94000, 22.16100,  33.90, KILOMETER,   5.3, mb
2003-10-17T10:19:06.820Z, -5.47100, 154.15500, 133.00, KILOMETER,   6.4, mwb
2003-10-17T05:30:20.530Z, 50.17500, 87.74900,  10.00, KILOMETER,   5.2, mwc
2003-10-16T12:28:09.070Z, 25.95400, 101.25400,  33.00, KILOMETER,   5.6, mwc
2003-10-15T07:30:35.940Z, 35.45700, 139.87100,  77.70, KILOMETER,   5.2, mwc
2003-10-15T06:35:46.890Z, -30.02200, -177.34000,  33.00, KILOMETER,   5.4, mwc
2003-10-14T21:40:53.750Z, -22.90000, 170.90500,  33.00, KILOMETER,   5.0, mb
2003-10-13T09:36:14.900Z, 6.24900, 125.71500, 137.80, KILOMETER,   5.0, mb
2003-10-13T05:26:37.720Z, 50.25600, 87.70100,  10.00, KILOMETER,   5.2, mwc
2003-10-12T10:54:57.900Z, -14.95600, 166.69800,  33.00, KILOMETER,   5.0, mwc
2003-10-11T23:08:45.160Z, -1.41500, -15.04600,  10.00, KILOMETER,   5.4, mwc
2003-10-11T18:26:18.600Z, 41.74600, 143.68300,  33.00, KILOMETER,   5.6, mwc
2003-10-11T01:36:07.870Z, 43.10500, 84.65400,  33.00, KILOMETER,   5.0, mb
2003-10-10T03:32:45.670Z, 7.40500, 126.41100,  33.00, KILOMETER,   5.3, mwc
2003-10-10T03:29:14.690Z, 39.57500, 98.22200,  10.00, KILOMETER,   5.1, mb
2003-10-09T22:19:13.850Z, 13.75500, 119.93900,  33.00, KILOMETER,   6.2, mwb
2003-10-09T16:06:02.410Z, 50.09100, 87.86300,  10.00, KILOMETER,   5.0, mwc
2003-10-09T15:59:37.000Z, 14.59800, 144.28600,  33.00, KILOMETER,   5.1, mwc
2003-10-09T14:53:08.440Z, -57.90500, -25.35600,  33.00, KILOMETER,   5.0, mb
2003-10-09T06:52:57.440Z, 41.47100, 143.50800,  33.00, KILOMETER,   5.6, mwb
2003-10-07T16:54:16.540Z, -46.81300, -10.70300,  10.00, KILOMETER,   5.4, mwc
2003-10-07T06:11:07.340Z, 29.15300, 130.58800,  33.00, KILOMETER,   5.0, mb
2003-10-06T18:29:38.270Z, -10.75200, 164.41700,  33.00, KILOMETER,   5.8, mwb
2003-10-06T13:28:57.520Z, -17.91900, 167.73000,  33.00, KILOMETER,   5.0, mwc
2003-10-06T04:02:15.200Z, 38.85800, 100.00800,  10.00, KILOMETER,   5.0, mb
2003-10-06T00:00:45.750Z, -6.19100, 152.20400,  33.00, KILOMETER,   5.1, mwc
2003-10-05T18:29:11.010Z, -19.96000, -11.75000,  10.00, KILOMETER,   5.1, mwc
2003-10-05T13:53:20.060Z, 2.42200, 126.85100,  33.00, KILOMETER,   5.3, mwc
2003-10-05T09:05:03.060Z, -19.93400, -11.78000,  10.00, KILOMETER,   5.1, mb
2003-10-04T17:15:27.720Z, -31.27700, -177.38400,  33.00, KILOMETER,   5.1, mb
2003-10-04T14:49:02.740Z, -7.05000, 125.40700, 532.70, KILOMETER,   5.9, mwb
2003-10-03T04:45:18.910Z, 41.87400, 143.44700,  33.00, KILOMETER,   5.2, mwc
2003-10-03T00:53:14.550Z, -30.28200, -177.35700,  33.00, KILOMETER,   5.3, mwc
2003-10-02T23:36:49.370Z, -5.74500, 153.37400,  33.00, KILOMETER,   5.0, mb
2003-10-02T23:24:05.750Z, 4.61900, 125.97700, 154.60, KILOMETER,   5.2, mwc
2003-10-02T06:03:35.120Z, -30.02900, -176.98300,  33.00, KILOMETER,   5.0, mb
2003-10-02T05:41:58.680Z, -30.53000, -177.56600,  33.00, KILOMETER,   5.0, mb
2003-10-02T01:54:13.530Z, -30.57600, -177.30000,  33.00, KILOMETER,   5.3, mwc
2003-10-02T01:05:21.340Z, -30.53100, -177.21200,  33.00, KILOMETER,   5.3, mwc
2003-10-01T23:04:53.030Z, 41.37300, 143.46400,  33.00, KILOMETER,   5.3, mwc
2003-10-01T13:43:54.060Z, -30.36800, -177.28000,  33.00, KILOMETER,   5.0, mb
2003-10-01T05:44:04.270Z, 50.09900, 87.63300,  10.00, KILOMETER,   5.0, mb
2003-10-01T03:58:44.700Z, 50.01700, 87.82300,  10.00, KILOMETER,   5.0, mb
2003-10-01T01:03:25.240Z, 50.21100, 87.72100,  10.00, KILOMETER,   6.7, mwb
2003-10-01T00:44:07.680Z, -13.60900, 167.17800, 196.60, KILOMETER,   5.1, mb
2003-09-30T21:39:14.450Z, -30.24800, -177.48500,  10.00, KILOMETER,   5.6, mwb
2003-09-30T19:37:50.220Z, -45.48600, 167.04500,  10.00, KILOMETER,   5.6, mwb
2003-09-30T19:03:47.520Z, -30.54400, -177.36000,  10.00, KILOMETER,   5.1, mb
2003-09-30T15:22:31.700Z, -30.49400, -177.18000,  33.00, KILOMETER,   6.0, mwc
2003-09-30T14:08:37.740Z, -30.43700, -177.39800,  10.00, KILOMETER,   6.4, mwb
2003-09-30T13:37:07.810Z, -7.34700, 130.35700,  33.00, KILOMETER,   5.3, mwc
2003-09-30T08:01:33.110Z, -60.31800, -33.40100,  10.00, KILOMETER,   6.0, mwc
2003-09-30T07:43:23.200Z, -3.95700, 153.02900,  33.00, KILOMETER,   5.6, mwb
2003-09-30T03:22:56.990Z, 37.82300, 137.90100,  33.00, KILOMETER,   5.1, mb
2003-09-30T02:01:05.360Z, -22.24000, -179.65100, 588.00, KILOMETER,   5.3, mwc
2003-09-29T23:07:08.330Z, -5.41200, 151.60000,  33.00, KILOMETER,   5.3, mwc
2003-09-29T22:09:18.340Z, 41.38800, 144.18500,  33.00, KILOMETER,   5.3, mwc
2003-09-29T22:07:05.460Z, -55.71400, -26.92100,  33.00, KILOMETER,   5.2, mwc
2003-09-29T21:22:11.700Z, 41.40000, 144.15100,  33.00, KILOMETER,   5.6, mwc
2003-09-29T20:52:37.020Z, -30.42300, -177.48600,  33.00, KILOMETER,   5.1, mwc
2003-09-29T15:27:01.090Z, 50.00000, 87.89000,  10.00, KILOMETER,   5.1, mb
2003-09-28T00:23:06.890Z, 42.24700, 143.26900,  33.00, KILOMETER,   5.2, mwc
2003-09-27T22:23:19.850Z, 42.24200, 142.84700,  33.00, KILOMETER,   5.3, mb
2003-09-27T22:12:01.240Z, 28.82700, 128.39300,  10.00, KILOMETER,   5.7, mwc
2003-09-27T20:30:23.950Z, 50.01700, 87.85500,  10.00, KILOMETER,   5.3, mb
2003-09-27T18:52:46.980Z, 50.09100, 87.76500,  10.00, KILOMETER,   6.4, mwb
2003-09-27T15:31:21.980Z, 50.06700, 87.83200,  10.00, KILOMETER,   5.0, mb
2003-09-27T13:38:37.140Z, 49.98800, 87.84300,  10.00, KILOMETER,   5.1, mb
